Datetime,Total Demand,RRP,Precipitation (mm),Air Temp (C),Humidity (%),Wind Speed (km/h)
2002/11/17 21:00,5254.12667,17.17,0.0,28.1,25.0,3.6
2002/11/17 21:30,5082.65833,17.04,0.0,27.6,27.0,3.6
2002/11/17 22:00,4923.595,15.98,0.0,26.6,33.0,0.0
2002/11/17 22:30,4821.15,16.13,0.0,26.2,30.0,3.6
2002/11/17 23:00,4743.41833,15.25,0.0,25.4,32.0,1.8
2002/11/17 23:30,5106.77,16.87,0.0,24.6,34.0,1.8
2002/11/18 00:00,5045.96667,16.58,0.0,23.9,35.0,3.6
2002/11/18 00:30,4890.33167,15.48,0.0,23.4,35.0,3.6
2002/11/18 01:00,4777.36333,14.46,0.0,22.8,37.0,5.4
2002/11/18 01:30,5145.395,15.17,0.0,22.5,37.0,0.0
2002/11/18 02:00,4986.63167,10.88,0.0,22.8,34.0,1.8
2002/11/18 02:30,4791.085,10.45,0.0,23.0,33.0,3.6
2002/11/18 03:00,4617.21833,10.25,0.0,23.0,32.0,5.4
2002/11/18 03:30,4479.64333,10.03,0.0,23.0,32.0,7.6
2002/11/18 04:00,4468.93167,10.18,0.0,23.1,32.0,7.6
2002/11/18 04:30,4531.43333,11.36,0.0,23.3,31.0,3.6
2002/11/18 05:00,4664.53667,13.7,0.0,20.5,56.0,7.6
2002/11/18 05:30,4926.565,15.49,0.0,17.6,74.0,7.6
2002/11/18 06:00,5219.78833,20.93,0.0,17.0,80.0,9.4
2002/11/18 06:30,5727.59667,23.74,0.0,16.8,82.0,7.6
2002/11/18 07:00,6044.00667,26.85,0.0,16.9,80.0,7.6
2002/11/18 07:30,5967.77167,25.59,0.0,17.1,77.0,5.4
2002/11/18 08:00,6007.83,26.06,0.0,17.3,73.0,3.6
2002/11/18 08:30,6172.11667,33.24,0.0,17.8,72.0,3.6
2002/11/18 09:00,6163.50167,28.82,0.0,18.5,69.0,5.4
2002/11/18 09:30,6185.28167,33.16,0.0,18.1,71.0,3.6
2002/11/18 10:00,6237.67167,34.26,0.0,18.4,68.0,7.6
2002/11/18 10:30,6280.30667,36.97,0.0,19.2,66.0,3.6
2002/11/18 11:00,6301.27333,35.49,0.0,19.3,65.0,7.6
2002/11/18 11:30,6315.00167,37.04,0.0,19.1,66.0,5.4
2002/11/18 12:00,6367.97167,37.27,0.0,19.8,64.0,5.4
2002/11/18 12:30,6387.78833,37.41,0.0,19.4,63.0,5.4
2002/11/18 13:00,6422.56333,41.66,0.0,19.7,61.0,5.4
2002/11/18 13:30,6442.785,45.01,0.0,20.3,60.0,5.4
2002/11/18 14:00,6450.065,43.45,0.0,20.0,60.0,7.6
2002/11/18 14:30,6452.37,45.19,0.0,20.2,60.0,5.4
2002/11/18 15:00,6439.91,45.3,0.0,20.7,59.0,5.4
2002/11/18 15:30,6485.73833,45.67,0.0,20.5,57.0,3.6
2002/11/18 16:00,6487.70667,45.83,0.0,19.6,64.0,3.6
2002/11/18 16:30,6445.11167,40.24,0.0,19.8,62.0,9.4
2002/11/18 17:00,6350.05833,38.19,0.0,18.8,64.0,7.6
2002/11/18 17:30,6072.73,32.2,0.0,18.6,63.0,5.4
2002/11/18 18:00,5906.65333,26.54,0.0,18.2,60.0,5.4
2002/11/18 18:30,5702.95333,25.17,0.0,17.3,66.0,7.6
2002/11/18 19:00,5631.63333,25.61,0.0,17.0,70.0,5.4
2002/11/18 19:30,5654.56667,26.22,0.0,17.2,70.0,5.4
2002/11/18 20:00,5741.64667,25.51,0.0,17.1,72.0,5.4
2002/11/18 20:30,5634.41,23.96,0.0,16.8,72.0,1.8
2002/11/18 21:00,5479.005,20.23,0.0,16.6,73.0,0.0
2002/11/18 21:30,5288.625,21.28,0.0,17.0,62.0,5.4
2002/11/18 22:00,5092.64333,16.98,0.0,16.3,65.0,5.4
2002/11/18 22:30,4879.9,17.28,0.0,15.8,73.0,0.0
2002/11/18 23:00,4868.77833,16.83,0.0,15.6,74.0,3.6
2002/11/18 23:30,5306.04167,21.2,0.0,15.3,76.0,7.6
2002/11/19 00:00,5278.88167,18.96,0.0,15.0,77.0,7.6
2002/11/19 00:30,5106.10167,17.26,0.0,15.0,77.0,7.6
2002/11/19 01:00,4925.45333,16.28,0.0,14.7,80.0,9.4
2002/11/19 01:30,5333.41167,17.07,0.0,14.6,77.0,7.6
2002/11/19 02:00,5131.85,14.71,0.0,14.3,79.0,7.6
2002/11/19 02:30,4929.25,13.08,0.0,14.2,81.0,3.6
2002/11/19 03:00,4745.55667,10.98,0.0,14.1,81.0,3.6
2002/11/19 03:30,4626.055,10.4,0.0,14.0,81.0,7.6
2002/11/19 04:00,4562.23333,10.26,0.0,13.8,75.0,7.6
2002/11/19 04:30,4647.68833,11.36,0.0,13.5,78.0,7.6
2002/11/19 05:00,4751.11167,13.37,0.0,13.6,80.0,5.4
2002/11/19 05:30,5016.47833,16.1,0.0,13.3,81.0,5.4
2002/11/19 06:00,5370.00833,21.74,0.0,13.3,81.0,3.6
2002/11/19 06:30,5861.20167,24.38,0.0,13.7,80.0,5.4
2002/11/19 07:00,6121.13667,29.6,0.0,14.0,79.0,7.6
2002/11/19 07:30,5999.975,25.82,0.0,14.9,75.0,5.4
2002/11/19 08:00,6031.035,25.64,0.0,14.8,74.0,5.4
2002/11/19 08:30,6131.635,26.71,0.0,14.8,76.0,11.2
2002/11/19 09:00,5963.73833,25.95,0.0,14.8,75.0,9.4
2002/11/19 09:30,6073.215,26.64,0.0,15.2,75.0,5.4
2002/11/19 10:00,6127.58833,26.92,0.0,15.0,76.0,1.8
2002/11/19 10:30,6055.575,26.78,0.0,15.5,74.0,3.6
2002/11/19 11:00,6160.27167,35.75,0.0,16.2,70.0,1.8
2002/11/19 11:30,6116.93167,36.82,0.0,16.0,72.0,7.6
2002/11/19 12:00,6101.405,36.69,0.4,15.5,80.0,3.6
2002/11/19 12:30,6118.23833,36.55,0.4,16.3,76.0,7.6
2002/11/19 13:00,6131.875,39.97,0.4,16.5,74.0,7.6
2002/11/19 13:30,6109.02333,43.35,0.4,16.8,73.0,5.4
2002/11/19 14:00,6099.57,43.15,0.4,16.6,73.0,3.6
2002/11/19 14:30,6096.54667,43.11,0.4,17.1,70.0,5.4
2002/11/19 15:00,6093.21,43.16,0.4,16.4,74.0,7.6
2002/11/19 15:30,6054.81333,52.96,0.4,16.0,75.0,1.8
2002/11/19 16:00,6079.46167,44.63,0.4,16.1,73.0,3.6
2002/11/19 16:30,6118.21333,36.15,0.4,16.0,75.0,3.6
2002/11/19 17:00,6070.85167,35.33,0.4,16.0,74.0,1.8
2002/11/19 17:30,5951.29833,28.32,0.4,16.5,71.0,1.8
2002/11/19 18:00,5771.12167,25.92,0.4,16.3,73.0,3.6
2002/11/19 18:30,5663.07,24.76,0.4,16.6,72.0,3.6
2002/11/19 19:00,5555.745,23.28,0.4,16.2,74.0,3.6
2002/11/19 19:30,5563.32833,25.8,0.4,15.9,71.0,5.4
2002/11/19 20:00,5647.075,24.65,0.4,15.4,76.0,1.8
2002/11/19 20:30,5568.33333,21.68,0.4,15.4,74.0,0.0
2002/11/19 21:00,5453.05333,19.21,0.4,15.1,76.0,0.0
2002/11/19 21:30,5246.43167,20.65,0.4,15.4,76.0,0.0
2002/11/19 22:00,5045.09667,16.62,0.4,15.4,77.0,0.0
2002/11/19 22:30,4871.755,17.33,0.4,15.3,76.0,0.0
2002/11/19 23:00,4817.69,15.92,0.4,15.1,75.0,3.6
2002/11/19 23:30,5297.9,17.27,0.4,15.0,75.0,0.0
2002/11/20 00:00,5263.65833,17.17,0.4,14.7,76.0,9.4
2002/11/20 00:30,5122.94833,16.78,0.4,14.7,75.0,5.4
2002/11/20 01:00,4974.22833,16.39,0.4,14.6,78.0,3.6
2002/11/20 01:30,5316.38833,16.66,0.4,14.8,76.0,0.0
2002/11/20 02:00,5189.88333,14.98,0.4,14.7,75.0,3.6
2002/11/20 02:30,4930.21,11.85,0.4,14.4,76.0,0.0
2002/11/20 03:00,4735.475,10.12,0.4,14.5,74.0,1.8
2002/11/20 03:30,4616.935,10.14,0.4,14.4,72.0,1.8
2002/11/20 04:00,4523.82,9.8,0.4,14.3,75.0,0.0
2002/11/20 04:30,4591.255,11.08,0.4,14.1,76.0,0.0
2002/11/20 05:00,4712.295,12.66,0.4,14.2,74.0,0.0
2002/11/20 05:30,5059.575,17.73,0.4,14.3,72.0,0.0
2002/11/20 06:00,5397.14333,22.06,0.4,14.4,74.0,5.4
2002/11/20 06:30,5830.77167,24.03,0.4,14.3,74.0,1.8
2002/11/20 07:00,6161.72167,34.09,0.4,14.0,77.0,7.6
2002/11/20 07:30,5983.40167,26.31,0.6,14.0,79.0,5.4
2002/11/20 08:00,5988.325,26.06,0.6,14.4,77.0,7.6
2002/11/20 08:30,6009.47833,26.06,0.6,14.3,72.0,9.4
2002/11/20 09:00,6006.79833,26.57,0.6,14.9,72.0,5.4
2002/11/20 09:30,6031.15667,27.77,0.0,14.9,70.0,7.6
2002/11/20 10:00,6007.52833,30.57,0.0,15.4,68.0,5.4
2002/11/20 10:30,6027.81167,35.58,0.0,15.8,65.0,9.4
2002/11/20 11:00,6028.05833,35.94,0.0,16.7,63.0,5.4
2002/11/20 11:30,6001.98333,34.02,0.0,16.5,65.0,3.6
2002/11/20 12:00,5971.44333,32.88,0.0,16.9,63.0,3.6
2002/11/20 12:30,5989.94667,30.22,0.0,17.5,62.0,1.8
2002/11/20 13:00,5955.35,30.76,0.0,17.4,63.0,1.8
2002/11/20 13:30,5966.85333,33.34,0.0,17.6,66.0,5.4
2002/11/20 14:00,5938.60833,31.22,0.0,17.8,66.0,5.4
2002/11/20 14:30,5885.92667,28.79,0.0,16.9,70.0,5.4
2002/11/20 15:00,5935.14167,28.83,0.0,17.5,65.0,3.6
2002/11/20 15:30,5903.90667,28.45,0.0,17.7,64.0,7.6
2002/11/20 16:00,5982.95167,27.02,0.0,17.4,67.0,3.6
2002/11/20 16:30,5977.00833,26.33,0.0,17.7,66.0,1.8
2002/11/20 17:00,5946.19667,25.32,0.0,17.9,61.0,1.8
2002/11/20 17:30,5776.77167,21.14,0.0,17.3,61.0,3.6
2002/11/20 18:00,5658.43667,17.84,0.0,16.9,62.0,3.6
2002/11/20 18:30,5516.77667,17.22,0.0,16.3,60.0,7.6
2002/11/20 19:00,5464.585,18.59,0.0,15.9,63.0,3.6
2002/11/20 19:30,5494.885,21.94,0.0,15.6,63.0,3.6
2002/11/20 20:00,5592.375,22.04,0.0,15.3,63.0,0.0
2002/11/20 20:30,5520.24333,17.86,0.0,15.0,62.0,1.8
2002/11/20 21:00,5386.48,16.92,0.0,14.9,61.0,3.6
2002/11/20 21:30,5192.09167,18.55,0.0,15.0,59.0,5.4
2002/11/20 22:00,4991.46833,15.93,0.0,14.8,60.0,3.6
2002/11/20 22:30,4874.45833,17.93,0.0,14.6,62.0,5.4
2002/11/20 23:00,4822.92167,16.2,0.0,14.2,63.0,5.4
2002/11/20 23:30,5259.785,18.87,0.0,14.1,63.0,3.6
2002/11/21 00:00,5217.23167,16.93,0.0,13.8,62.0,5.4
2002/11/21 00:30,5095.08167,16.51,0.0,13.4,65.0,5.4
2002/11/21 01:00,4953.69167,15.9,0.0,12.9,66.0,7.6
2002/11/21 01:30,5340.41333,16.7,0.0,12.8,67.0,7.6
2002/11/21 02:00,5168.24667,12.0,0.0,12.6,67.0,7.6
2002/11/21 02:30,4947.625,10.65,0.0,12.1,69.0,7.6
2002/11/21 03:00,4739.6,10.02,0.0,11.9,69.0,7.6
2002/11/21 03:30,4605.28,9.45,0.0,11.4,74.0,5.4
2002/11/21 04:00,4567.79667,9.82,0.0,11.6,69.0,7.6
2002/11/21 04:30,4618.99667,11.58,0.0,10.9,74.0,5.4
2002/11/21 05:00,4768.08167,13.92,0.0,10.8,71.0,7.6
2002/11/21 05:30,5054.93667,18.77,0.0,10.0,77.0,5.4
2002/11/21 06:00,5437.19667,23.81,0.0,10.4,72.0,9.4
2002/11/21 06:30,5919.535,26.81,0.0,10.8,67.0,7.6
2002/11/21 07:00,6231.54,36.28,0.0,11.7,61.0,7.6
2002/11/21 07:30,6034.65,26.95,0.0,13.0,56.0,7.6
2002/11/21 08:00,5963.945,25.26,0.0,13.3,53.0,7.6
2002/11/21 08:30,6018.46667,26.85,0.0,13.9,52.0,7.6
2002/11/21 09:00,5975.435,26.7,0.0,14.5,50.0,5.4
2002/11/21 09:30,5984.56667,27.16,0.0,15.5,46.0,9.4
2002/11/21 10:00,5973.30833,27.14,0.0,17.1,44.0,5.4
2002/11/21 10:30,5970.17167,25.58,0.0,16.8,47.0,3.6
2002/11/21 11:00,5991.27167,26.43,0.0,16.6,47.0,7.6
2002/11/21 11:30,5952.995,26.13,0.0,18.5,42.0,3.6
2002/11/21 12:00,5968.79,26.3,0.0,18.3,43.0,9.4
2002/11/21 12:30,5994.53167,26.33,0.0,17.9,42.0,7.6
2002/11/21 13:00,6064.21333,26.52,0.0,19.0,39.0,7.6
2002/11/21 13:30,6027.83333,26.86,0.0,19.3,38.0,7.6
2002/11/21 14:00,6000.57667,26.21,0.0,18.8,40.0,9.4
2002/11/21 14:30,5991.0,25.59,0.0,18.8,39.0,7.6
2002/11/21 15:00,5972.85,26.0,0.0,18.8,41.0,9.4
2002/11/21 15:30,5976.895,26.38,0.0,19.3,43.0,7.6
2002/11/21 16:00,6012.26833,27.05,0.0,19.1,42.0,7.6
2002/11/21 16:30,5953.82167,25.2,0.0,18.8,45.0,7.6
2002/11/21 17:00,5937.86333,24.98,0.0,19.0,43.0,7.6
2002/11/21 17:30,5762.84167,24.12,0.0,18.3,46.0,7.6
2002/11/21 18:00,5613.725,23.2,0.0,17.5,53.0,3.6
2002/11/21 18:30,5420.52667,18.48,0.0,16.7,57.0,7.6
2002/11/21 19:00,5405.505,21.62,0.0,16.5,59.0,7.6
2002/11/21 19:30,5425.685,24.8,0.0,16.2,62.0,3.6
2002/11/21 20:00,5620.52167,25.34,0.0,15.7,67.0,3.6
2002/11/21 20:30,5529.98333,21.98,0.0,15.4,66.0,3.6
2002/11/21 21:00,5416.83333,19.26,0.0,15.4,63.0,5.4
2002/11/21 21:30,5212.215,19.49,0.0,14.9,63.0,7.6
2002/11/21 22:00,4991.94833,16.17,0.0,14.5,65.0,5.4
2002/11/21 22:30,4914.425,18.32,0.0,14.1,66.0,7.6
2002/11/21 23:00,4828.07167,16.59,0.0,14.0,68.0,5.4
2002/11/21 23:30,5293.75667,21.21,0.0,13.5,72.0,3.6
2002/11/22 00:00,5234.65333,18.52,0.0,13.0,74.0,0.0
2002/11/22 00:30,5077.17333,16.72,0.0,12.9,76.0,0.0
2002/11/22 01:00,4959.795,16.47,0.0,12.6,78.0,0.0
2002/11/22 01:30,5273.645,16.86,0.0,12.2,80.0,0.0
2002/11/22 02:00,5133.10833,15.82,0.0,12.2,77.0,5.4
2002/11/22 02:30,4928.2,14.83,0.0,11.9,77.0,1.8
2002/11/22 03:00,4728.09333,11.45,0.0,11.6,76.0,0.0
2002/11/22 03:30,4633.735,10.26,0.0,11.3,75.0,0.0
2002/11/22 04:00,4542.89333,9.5,0.0,11.2,75.0,0.0
2002/11/22 04:30,4591.68167,11.43,0.0,11.2,76.0,0.0
2002/11/22 05:00,4719.10333,13.71,0.0,11.0,79.0,0.0
2002/11/22 05:30,4996.50333,17.03,0.0,10.7,80.0,0.0
2002/11/22 06:00,5338.03167,22.04,0.0,10.5,80.0,1.8
2002/11/22 06:30,5822.62667,26.2,0.0,10.8,77.0,0.0
2002/11/22 07:00,6122.41167,27.0,0.0,10.8,78.0,0.0
2002/11/22 07:30,5904.90667,25.43,0.0,12.4,73.0,3.6
2002/11/22 08:00,5936.215,25.26,0.0,13.5,71.0,0.0
2002/11/22 08:30,5995.78,26.6,0.0,15.4,63.0,1.8
2002/11/22 09:00,5986.30833,26.05,0.0,16.2,61.0,3.6
2002/11/22 09:30,5963.79667,25.8,0.0,15.6,67.0,5.4
2002/11/22 10:00,6019.87,25.97,0.0,16.1,67.0,7.6
2002/11/22 10:30,6048.11,26.9,0.0,17.6,61.0,3.6
2002/11/22 11:00,6033.66,35.95,0.0,17.4,62.0,9.4
2002/11/22 11:30,6038.50667,39.94,0.0,18.8,55.0,3.6
2002/11/22 12:00,6038.73,42.98,0.0,19.4,53.0,5.4
2002/11/22 12:30,6044.99833,40.82,0.0,19.8,45.0,7.6
2002/11/22 13:00,6053.47333,37.24,0.0,20.0,47.0,7.6
2002/11/22 13:30,6095.91,44.53,0.0,20.4,42.0,5.4
2002/11/22 14:00,6040.775,40.49,0.0,21.0,46.0,5.4
2002/11/22 14:30,5998.26667,41.37,0.0,20.9,46.0,7.6
2002/11/22 15:00,6024.25667,40.07,0.0,21.2,47.0,5.4
2002/11/22 15:30,6012.59333,42.54,0.0,20.1,49.0,5.4
2002/11/22 16:00,5972.71167,39.26,0.0,20.4,48.0,7.6
2002/11/22 16:30,5948.34333,30.17,0.0,20.1,51.0,5.4
2002/11/22 17:00,5875.01333,25.3,0.0,19.6,54.0,5.4
2002/11/22 17:30,5712.365,22.27,0.0,19.4,55.0,5.4
2002/11/22 18:00,5531.65833,18.88,0.0,19.1,53.0,5.4
2002/11/22 18:30,5377.185,17.48,0.0,18.7,49.0,5.4
2002/11/22 19:00,5333.25833,17.21,0.0,17.8,52.0,3.6
2002/11/22 19:30,5338.16833,19.89,0.0,17.5,54.0,1.8
2002/11/22 20:00,5471.12667,21.0,0.0,18.0,47.0,5.4
2002/11/22 20:30,5390.98833,18.04,0.0,17.2,46.0,7.6
2002/11/22 21:00,5256.595,17.04,0.0,16.1,51.0,9.4
2002/11/22 21:30,5154.82333,18.35,0.0,15.6,57.0,5.4
2002/11/22 22:00,4979.175,16.7,0.0,14.7,61.0,5.4
2002/11/22 22:30,4888.23,19.35,0.0,14.6,64.0,5.4
2002/11/22 23:00,4839.755,17.31,0.0,14.4,63.0,7.6
2002/11/22 23:30,5301.28333,24.05,0.0,13.9,65.0,5.4
2002/11/23 00:00,5215.64,23.01,0.0,13.6,67.0,3.6
2002/11/23 00:30,5014.31333,17.34,0.0,13.5,67.0,7.6
2002/11/23 01:00,4891.52167,16.61,0.0,13.2,67.0,5.4
2002/11/23 01:30,5247.68,17.04,0.0,12.8,68.0,7.6
2002/11/23 02:00,5087.31167,15.46,0.0,12.5,68.0,5.4
2002/11/23 02:30,4852.77167,11.79,0.0,12.1,68.0,5.4
2002/11/23 03:00,4662.24833,10.1,0.0,11.8,69.0,7.6
2002/11/23 03:30,4505.95333,10.05,0.0,11.4,71.0,5.4
2002/11/23 04:00,4415.95833,9.53,0.0,10.6,76.0,0.0
2002/11/23 04:30,4404.18167,9.73,0.0,10.5,76.0,0.0
2002/11/23 05:00,4398.59167,9.5,0.0,10.1,79.0,0.0
2002/11/23 05:30,4524.76167,9.24,0.0,9.3,81.0,0.0
2002/11/23 06:00,4620.50667,12.1,0.0,9.5,80.0,0.0
2002/11/23 06:30,4873.77167,14.6,0.0,9.6,79.0,0.0
2002/11/23 07:00,5026.25667,16.71,0.0,10.3,76.0,0.0
2002/11/23 07:30,5056.85667,18.29,0.0,12.3,70.0,0.0
2002/11/23 08:00,5168.77167,23.01,0.0,13.1,65.0,1.8
2002/11/23 08:30,5242.82,23.9,0.0,14.3,61.0,3.6
2002/11/23 09:00,5294.49,25.14,0.0,12.8,77.0,3.6
2002/11/23 09:30,5291.07,25.21,0.0,14.3,67.0,1.8
2002/11/23 10:00,5322.94,24.88,0.0,16.4,53.0,1.8
2002/11/23 10:30,5351.79333,24.97,0.0,18.9,47.0,5.4
2002/11/23 11:00,5399.09,25.37,0.0,20.2,41.0,5.4
2002/11/23 11:30,5400.48,29.09,0.0,22.1,35.0,9.4
2002/11/23 12:00,5353.34833,33.77,0.0,23.8,33.0,9.4
2002/11/23 12:30,5339.38,28.85,0.0,27.0,26.0,3.6
2002/11/23 13:00,5353.78833,30.86,0.0,28.2,24.0,5.4
2002/11/23 13:30,5355.86333,30.95,0.0,31.3,16.0,5.4
2002/11/23 14:00,5375.03,33.87,0.0,31.2,11.0,7.6
2002/11/23 14:30,5409.385,34.47,0.0,32.0,10.0,9.4
2002/11/23 15:00,5405.86667,36.25,0.0,32.0,8.0,11.2
2002/11/23 15:30,5490.26833,37.37,0.0,32.9,9.0,7.6
2002/11/23 16:00,5611.79833,37.64,0.0,32.9,9.0,5.4
2002/11/23 16:30,5615.11333,37.73,0.0,33.5,9.0,7.6
2002/11/23 17:00,5620.77,36.18,0.0,33.2,8.0,5.4
2002/11/23 17:30,5617.56667,35.69,0.0,32.9,7.0,7.6
2002/11/23 18:00,5591.65667,30.72,0.0,32.8,7.0,5.4
2002/11/23 18:30,5494.23167,26.51,0.0,32.7,10.0,5.4
2002/11/23 19:00,5417.06833,25.93,0.0,32.4,8.0,9.4
2002/11/23 19:30,5342.30333,25.91,0.0,31.7,9.0,5.4
2002/11/23 20:00,5430.70167,26.0,0.0,31.4,10.0,1.8
2002/11/23 20:30,5390.34333,25.81,0.0,30.3,12.0,1.8
2002/11/23 21:00,5299.85333,24.65,0.0,29.4,13.0,1.8
2002/11/23 21:30,5134.53833,20.05,0.0,28.2,14.0,1.8
2002/11/23 22:00,4987.56833,17.19,0.0,27.4,14.0,3.6
2002/11/23 22:30,4917.65833,17.14,0.0,26.8,14.0,5.4
2002/11/23 23:00,4862.17167,16.83,0.0,26.8,15.0,3.6
2002/11/23 23:30,5169.45833,19.59,0.0,26.0,18.0,5.4
2002/11/24 00:00,5091.98667,17.12,0.0,25.1,20.0,5.4
2002/11/24 00:30,4893.41833,15.92,0.0,24.1,21.0,5.4
2002/11/24 01:00,4744.37667,12.69,0.0,22.9,26.0,3.6
2002/11/24 01:30,5097.295,16.83,0.0,22.4,27.0,9.4
2002/11/24 02:00,4909.55833,12.39,0.0,21.6,31.0,7.6
2002/11/24 02:30,4717.08167,9.78,0.0,21.6,27.0,3.6
2002/11/24 03:00,4534.99833,9.25,0.0,21.3,28.0,7.6
2002/11/24 03:30,4392.55167,8.28,0.0,20.8,31.0,3.6
2002/11/24 04:00,4291.61167,9.15,0.0,20.6,31.0,5.4
2002/11/24 04:30,4227.00833,9.26,0.0,20.8,28.0,5.4
2002/11/24 05:00,4242.31333,8.75,0.0,21.4,23.0,3.6
2002/11/24 05:30,4209.42,8.71,0.0,21.3,25.0,3.6
2002/11/24 06:00,4259.45667,9.75,0.0,22.3,20.0,3.6
2002/11/24 06:30,4402.93167,10.84,0.0,23.1,19.0,3.6
2002/11/24 07:00,4602.165,14.84,0.0,25.2,17.0,9.4
2002/11/24 07:30,4619.535,16.17,0.0,25.7,19.0,3.6
2002/11/24 08:00,4661.48167,21.2,0.0,25.4,23.0,5.4
2002/11/24 08:30,4768.97,21.62,0.0,25.0,25.0,5.4
2002/11/24 09:00,4891.065,22.58,0.0,24.4,31.0,1.8
2002/11/24 09:30,4983.41833,23.18,0.0,25.4,25.0,5.4
2002/11/24 10:00,5044.645,23.3,0.0,25.3,30.0,0.0
2002/11/24 10:30,5110.97333,23.99,0.0,25.2,35.0,3.6
2002/11/24 11:00,5173.32333,23.96,0.0,24.4,40.0,5.4
2002/11/24 11:30,5179.615,24.53,0.0,25.3,38.0,1.8
2002/11/24 12:00,5175.315,24.88,0.0,24.7,38.0,3.6
2002/11/24 12:30,5108.59333,24.36,0.0,24.1,42.0,3.6
2002/11/24 13:00,5110.13,24.81,0.0,22.7,53.0,5.4
2002/11/24 13:30,5085.61333,25.36,0.0,22.6,54.0,7.6
2002/11/24 14:00,5068.12333,29.71,0.0,22.8,56.0,0.0
2002/11/24 14:30,5087.99167,32.48,0.0,21.9,62.0,3.6
2002/11/24 15:00,5095.16333,32.31,0.0,21.7,67.0,5.4
2002/11/24 15:30,5130.655,33.17,0.0,22.1,60.0,5.4
2002/11/24 16:00,5175.34333,31.21,0.0,22.7,57.0,5.4
2002/11/24 16:30,5195.32833,29.25,0.0,23.0,57.0,1.8
2002/11/24 17:00,5230.395,31.69,0.0,23.3,58.0,1.8
2002/11/24 17:30,5200.06167,32.54,0.0,24.3,53.0,1.8
2002/11/24 18:00,5222.39833,33.44,0.0,24.9,51.0,0.0
2002/11/24 18:30,5210.85,32.79,0.0,24.5,54.0,1.8
2002/11/24 19:00,5192.525,35.62,0.0,24.7,52.0,0.0
2002/11/24 19:30,5260.95,36.57,0.0,24.8,50.0,1.8
2002/11/24 20:00,5367.21667,38.04,0.0,24.7,50.0,0.0
2002/11/24 20:30,5277.79833,35.68,0.0,25.5,43.0,3.6
2002/11/24 21:00,5132.94667,27.77,0.0,26.1,43.0,9.4
2002/11/24 21:30,5014.05833,24.84,0.0,25.7,46.0,7.6
2002/11/24 22:30,4765.59667,17.04,0.0,18.6,81.0,5.4
2002/11/24 23:00,4743.97833,17.03,0.0,17.6,84.0,3.6
2002/11/24 23:30,5085.40333,22.02,0.0,17.3,82.0,3.6
2002/11/25 00:00,5020.655,17.19,0.0,17.1,82.0,1.8
2002/11/25 00:30,4864.01833,16.35,0.0,17.0,84.0,0.0
2002/11/25 01:00,4768.735,15.74,0.0,17.0,84.0,1.8
2002/11/25 01:30,5189.635,16.81,0.0,16.8,85.0,5.4
2002/11/25 02:00,5025.68333,15.61,0.0,16.5,82.0,1.8
2002/11/25 02:30,4821.62833,13.19,0.0,16.4,84.0,0.0
2002/11/25 03:00,4627.44167,10.32,0.0,16.4,84.0,0.0
2002/11/25 03:30,4519.605,10.24,0.0,16.2,83.0,1.8
2002/11/25 04:00,4489.27,10.22,0.0,16.0,83.0,0.0
2002/11/25 04:30,4514.37333,10.93,0.0,16.2,82.0,0.0
2002/11/25 05:00,4664.42333,14.17,0.0,16.0,82.0,7.6
2002/11/25 05:30,4951.60167,19.25,0.0,16.1,81.0,5.4
2002/11/25 06:00,5264.345,23.65,0.0,16.2,81.0,3.6
2002/11/25 06:30,5788.98333,25.06,0.0,16.1,83.0,5.4
2002/11/25 07:00,6094.30833,37.03,0.0,16.4,82.0,0.0
2002/11/25 07:30,6038.86833,41.59,0.0,17.1,79.0,5.4
2002/11/25 08:00,6105.49167,48.61,0.0,17.5,77.0,3.6
2002/11/25 08:30,6151.935,64.57,0.0,17.3,78.0,7.6
2002/11/25 09:00,6184.01,73.91,0.0,17.4,76.0,9.4
2002/11/25 09:30,6220.325,75.16,0.0,17.6,75.0,5.4
2002/11/25 10:00,6259.53667,84.92,0.0,17.9,75.0,3.6
2002/11/25 10:30,6250.30167,119.32,0.0,17.6,75.0,3.6
2002/11/25 11:00,6270.77,91.59,0.0,17.9,75.0,3.6
2002/11/25 11:30,6268.19167,89.41,0.0,18.7,72.0,3.6
2002/11/25 12:00,6212.535,88.38,0.0,18.6,75.0,1.8
2002/11/25 12:30,6259.63833,98.26,0.0,18.9,73.0,3.6
2002/11/25 13:00,6272.45333,92.32,0.0,19.9,67.0,5.4
2002/11/25 13:30,6309.355,77.09,0.0,20.5,66.0,7.6
2002/11/25 14:00,6183.035,64.94,0.0,21.1,66.0,1.8
2002/11/25 14:30,6252.40167,80.16,0.0,20.9,66.0,3.6
2002/11/25 15:00,6250.63167,88.05,0.0,19.6,72.0,3.6
2002/11/25 15:30,6289.645,91.6,0.0,18.7,77.0,3.6
2002/11/25 16:00,6291.685,116.14,0.0,18.3,79.0,5.4
2002/11/25 16:30,6273.43333,153.86,0.0,18.1,78.0,3.6
2002/11/25 17:00,6211.16667,98.61,0.0,18.6,76.0,3.6
2002/11/25 17:30,6066.67833,46.73,0.0,18.6,76.0,3.6
2002/11/25 18:00,5864.17833,75.19,0.0,17.9,75.0,13.0
2002/11/25 18:30,5697.09667,34.97,0.0,17.6,77.0,1.8
2002/11/25 19:00,5664.83167,87.37,0.0,17.9,76.0,0.0
